,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.45630156863489874,-0.4032321884028608,-0.5312351200309409,-0.1816955621120197,-0.3586468952610539,1.162517571881975,2.1845399547540527,1.3775370132845677,-0.34113632045215064,-0.3148480446253233,-0.30698075371422184,-0.36592153585043136,-0.22539560619614626,-0.19805751791729714,0.6219762376172447,0.5386356418231494
1,-0.45634059822364376,-0.4032321783463907,-0.531165155682082,0.9444322690433062,-0.29562201929573667,-0.829483178513651,-0.7012103558469799,-0.46491874198354133,-0.34113631976040903,-0.3148480444778835,-0.2471139117079854,-0.283056764768958,-0.22539562141480401,-0.19805753074967128,-0.2963990273588808,0.3569429634767259
2,-0.45620727161679775,-0.40323218132605937,-0.5311837930689304,1.6189656907505572,-0.2578710783621964,0.4985173217500995,0.7416647994535362,1.3775370132845677,-0.3411363224400569,-0.3148480450388959,-0.42671443772669476,-0.4902186924726413,-0.225395621097065,-0.19805753043026833,0.17339629128288941,-1.44219064635844
3,-0.456301608887799,-0.40323218175382936,-0.531186586443314,-0.22742664154979944,-0.36120628108705666,-0.1654829283817758,0.7416647994535362,1.3775370132845677,-0.3411363155630973,-0.3148480436025885,-0.36684759572045833,-0.36592153585043136,-0.2253956185960812,-0.1980575281484853,-0.1217491200922508,-0.4538332282123845
4,-0.45629577312808994,-0.4032321946143325,-0.5312955867796398,0.5042706294546763,-0.32025610787101294,0.4985173217500995,2.1845399547540527,1.3775370132845677,-0.34113632581293535,-0.31484804574645514,-0.4865812797329312,-0.5316510780133781,-0.22539561918486967,-0.1980575282773567,0.25819841887610384,0.6057575480646319
5,-0.45630535642772585,-0.40323219434084134,-0.5312923588963923,1.1559385114430374,-0.283784859850474,-0.829483178513651,-0.7012103558469799,-0.46491874198354133,-0.3411363263003047,-0.31484804584829373,-0.30698075371422184,-0.5316510780133781,-0.22539562145822195,-0.19805753077132432,-0.10824620760116607,0.18500176020125653
6,-0.45637646375177054,-0.4032321952633238,-0.5313035793175352,-0.6332899715600946,-0.38392083029283086,3.818518572409476,0.7416647994535362,-0.46491874198354133,-0.34113632379342484,-0.3148480453258505,0.7107555603917979,0.7113204882087221,-0.2253956211063642,-0.19805753045848387,-0.36145824613118316,-0.465555580779826
7,-0.45635749506785944,-0.4032321936903631,-0.5312849725661871,-0.6218572017006496,-0.3832809838363302,-0.1654829283817758,-0.7012103558469799,-0.46491874198354133,-0.34113632236299474,-0.3148480450268963,1.1896902964416893,1.0427795725346154,-0.22539562130934387,-0.19805753064130677,-0.30683895021939933,-0.46582851441132517
8,-0.45635276700149063,-0.4032321924443505,-0.531271791727135,-0.7304685153653765,-0.38935952517308664,2.4905180721457256,-0.7012103558469799,-0.46491874198354133,-0.34113632043870357,-0.31484804462564864,0.2916876663481427,0.006969934016198665,-0.2253956206845767,-0.19805753019264816,0.576102431550276,-2.4241085177807062
9,-0.45638689779328917,-0.4032321865070069,-0.5312201273813458,-0.6275735866303721,-0.3836009070645805,-0.829483178513651,-0.7012103558469799,-0.46491874198354133,-0.34113631555560686,-0.314848043604474,0.17195398233566977,-0.07589483706527467,-0.2253956207832127,-0.19805753030854173,-0.3249975357411825,-0.5151133754980801
